5e3 400.e3
5e3 425.e3
5e3 450.e3
5e3 475.e3

30e3 400.e3
30e3 425.e3
30e3 450.e3
30e3 475.e3

55e3 400.e3
55e3 425.e3
55e3 450.e3
55e3 475.e3

80e3 400.e3
80e3 425.e3
80e3 450.e3
80e3 475.e3

150e3 300.e3
150e3 325.e3
150e3 350.e3
150e3 375.e3

200e3 300.e3
200e3 325.e3
200e3 350.e3
200e3 375.e3

250e3 300.e3
250e3 325.e3
250e3 350.e3
250e3 375.e3

300e3 300.e3
300e3 325.e3
300e3 350.e3
300e3 375.e3





