3000000.0 1000.0
3025000.0 1000.0
3050000.0 1000.0
3075000.0 1000.0
3100000.0 1000.0
3125000.0 1000.0
3150000.0 1000.0
3175000.0 1000.0
3200000.0 1000.0
3225000.0 1000.0
3250000.0 1000.0
3275000.0 1000.0
3300000.0 1000.0
3325000.0 1000.0
3350000.0 1000.0
3375000.0 1000.0
3400000.0 1000.0
3425000.0 1000.0
3450000.0 1000.0
3475000.0 1000.0
3500000.0 1000.0
3525000.0 1000.0
3550000.0 1000.0
3575000.0 1000.0
3600000.0 1000.0
3625000.0 1000.0
3650000.0 1000.0
3675000.0 1000.0
3700000.0 1000.0
3725000.0 1000.0
3750000.0 1000.0
3775000.0 1000.0
3800000.0 1000.0
3825000.0 1000.0
3850000.0 1000.0
3875000.0 1000.0
3900000.0 1000.0
3925000.0 1000.0
3950000.0 1000.0
3975000.0 1000.0
4000000.0 1000.0
4025000.0 1000.0
4050000.0 1000.0
4075000.0 1000.0
4100000.0 1000.0
4125000.0 1000.0
4150000.0 1000.0
4175000.0 1000.0
4200000.0 1000.0
4225000.0 1000.0
4250000.0 1000.0
4275000.0 1000.0
4300000.0 1000.0
4325000.0 1000.0
4350000.0 1000.0
4375000.0 1000.0
4400000.0 1000.0
4425000.0 1000.0
4450000.0 1000.0
4475000.0 1000.0
4500000.0 1000.0
4525000.0 1000.0
4550000.0 1000.0
4575000.0 1000.0
4600000.0 1000.0
4625000.0 1000.0
4650000.0 1000.0
4675000.0 1000.0
4700000.0 1000.0
4725000.0 1000.0
4750000.0 1000.0
4775000.0 1000.0
4800000.0 1000.0
4825000.0 1000.0
4850000.0 1000.0
4875000.0 1000.0
4900000.0 1000.0
4925000.0 1000.0
4950000.0 1000.0
4975000.0 1000.0
5000000.0 1000.0
3000000.0 26000.0
3025000.0 26000.0
3050000.0 26000.0
3075000.0 26000.0
3100000.0 26000.0
3125000.0 26000.0
3150000.0 26000.0
3175000.0 26000.0
3200000.0 26000.0
3225000.0 26000.0
3250000.0 26000.0
3275000.0 26000.0
3300000.0 26000.0
3325000.0 26000.0
3350000.0 26000.0
3375000.0 26000.0
3400000.0 26000.0
3425000.0 26000.0
3450000.0 26000.0
3475000.0 26000.0
3500000.0 26000.0
3525000.0 26000.0
3550000.0 26000.0
3575000.0 26000.0
3600000.0 26000.0
3625000.0 26000.0
3650000.0 26000.0
3675000.0 26000.0
3700000.0 26000.0
3725000.0 26000.0
3750000.0 26000.0
3775000.0 26000.0
3800000.0 26000.0
3825000.0 26000.0
3850000.0 26000.0
3875000.0 26000.0
3900000.0 26000.0
3925000.0 26000.0
3950000.0 26000.0
3975000.0 26000.0
4000000.0 26000.0
4025000.0 26000.0
4050000.0 26000.0
4075000.0 26000.0
4100000.0 26000.0
4125000.0 26000.0
4150000.0 26000.0
4175000.0 26000.0
4200000.0 26000.0
4225000.0 26000.0
4250000.0 26000.0
4275000.0 26000.0
4300000.0 26000.0
4325000.0 26000.0
4350000.0 26000.0
4375000.0 26000.0
4400000.0 26000.0
4425000.0 26000.0
4450000.0 26000.0
4475000.0 26000.0
4500000.0 26000.0
4525000.0 26000.0
4550000.0 26000.0
4575000.0 26000.0
4600000.0 26000.0
4625000.0 26000.0
4650000.0 26000.0
4675000.0 26000.0
4700000.0 26000.0
4725000.0 26000.0
4750000.0 26000.0
4775000.0 26000.0
4800000.0 26000.0
4825000.0 26000.0
4850000.0 26000.0
4875000.0 26000.0
4900000.0 26000.0
4925000.0 26000.0
4950000.0 26000.0
4975000.0 26000.0
5000000.0 26000.0
3000000.0 51000.0
3025000.0 51000.0
3050000.0 51000.0
3075000.0 51000.0
3100000.0 51000.0
3125000.0 51000.0
3150000.0 51000.0
3175000.0 51000.0
3200000.0 51000.0
3225000.0 51000.0
3250000.0 51000.0
3275000.0 51000.0
3300000.0 51000.0
3325000.0 51000.0
3350000.0 51000.0
3375000.0 51000.0
3400000.0 51000.0
3425000.0 51000.0
3450000.0 51000.0
3475000.0 51000.0
3500000.0 51000.0
3525000.0 51000.0
